,title,date,author,result,id
792,"Qingming cane, poisoned snake",2019/4/7,Zhao Lichao,FALSE,https://vp.fact.qq.com/article?id=f0b8c5c8ed10386beee9cd97984621e1
793,Eating persimmons will poison you,2015/10/23,Xu Tongkai,FALSE,https://vp.fact.qq.com/article?id=26933c0993bc9c6132ec78d338292e9d
794,Menstruation is detoxifying the body,2016/11/1,Wang Yan,FALSE,https://vp.fact.qq.com/article?id=33e2f3f46f25dc9135c9cf88565b2a51
795,Syphilis can be cured,2016/8/8,Dr Chunyu,suspect,https://vp.fact.qq.com/article?id=04c9756e7fa8b6638bee85ca36fb724a
796,Drinking too much water will poison you,2019/1/16,,suspect,https://vp.fact.qq.com/article?id=ce473dce1eac622790d279ee11e32117
797,Tooth poisoning with silver mercury,2019/1/11,Gu Zhongyi,FALSE,https://vp.fact.qq.com/article?id=9709c933b5c03d45d457fc54cea40402
798,Eating gold can kill people,2018/1/12,Ying Jun,FALSE,https://vp.fact.qq.com/article?id=ee489ddb88bb8bebfd333edf1d0f77ae
799,Rat urine is toxic to humans,2018/8/19,,suspect,https://vp.fact.qq.com/article?id=890487e116360118b2ba7fc7ac7fead2
800,Poisonous food poisoning,2018/8/12,Section of ginger,TRUE,https://vp.fact.qq.com/article?id=bb20b4602bf15717ff008816a3f550e4
801,The body has wet poison and needs to be discharged,2018/7/11,Su Chengyu,FALSE,https://vp.fact.qq.com/article?id=d112eb80e27c710a4b0e8f8e5a558a7f
802,"""Arabic tea"" is a drug",2018/6/25,Zhong Kai,TRUE,https://vp.fact.qq.com/article?id=f4be60eee2f880f00a618260d284a90a
803,The bowel needs detoxification,2018/5/25,Section of ginger,FALSE,https://vp.fact.qq.com/article?id=ab17aa642e9a33d99ad7caf07dfa7cf6
804,Bitter gourd is poisonous,2017/7/28,Hu Yuandong,TRUE,https://vp.fact.qq.com/article?id=94946727de519d3412a6e5d6fa8ebd57
805,Kelp soaked for a long time is poisonous,2018/5/7,Ruan Guangfeng,FALSE,https://vp.fact.qq.com/article?id=7fcb63ce04ccf33ea3a48c2dd29b9b9a
806,Poisonous pig skull,2018/4/21,Tang Yazheng,FALSE,https://vp.fact.qq.com/article?id=cff19c957a64b51072353ea6cf00e6db
807,Constipation produces enterotoxin,2018/4/19,Ruan Guangfeng,FALSE,https://vp.fact.qq.com/article?id=e169239703b6e5e454c28cdf69e70b86
808,Tea is poisonous and cannot be drunk,2018/12/17,Ruan Guangfeng,FALSE,https://vp.fact.qq.com/article?id=5b40bf5824fccb63adcf3c3a89f9dd08
809,Ginkgo biloba is poisonous,2017/2/7,Ruan Guangfeng,FALSE,https://vp.fact.qq.com/article?id=4634169e0bac65c1f1cbc1056dc35b02
810,Potato skin is poisonous,2017/2/7,Cloudless,suspect,https://vp.fact.qq.com/article?id=41fe8c0df9aeaf628a2d968073fd95a8
811,Hot water is toxic to honey,2018/4/8,Ruan Guangfeng,FALSE,https://vp.fact.qq.com/article?id=19c89012e2db2e88e8e6a52bb16b05b3
812,Poisonous watermelon flows across the country,2016/5/16,,FALSE,https://vp.fact.qq.com/article?id=71748aab642717356e8deaa8e5418050
813,Fresh Tremella is poisonous,2018/1/7,Li Zhiliang,FALSE,https://vp.fact.qq.com/article?id=f2998945e98d96d58664155e9f8c88fb
814,Eating ginger at night will poison you,2015/12/23,,FALSE,https://vp.fact.qq.com/article?id=914b3430932b7b14ad2a8dbeffe90342
815,"Apples eat at night, they are poison apples",2016/9/29,Cloudless,FALSE,https://vp.fact.qq.com/article?id=7158ceb6934bcefdf24c7edc9bf1668c
816,Sweat can detoxify,2017/4/27,Song Hui,FALSE,https://vp.fact.qq.com/article?id=bd712f0aef12e667af00efbdd7f8f2fc
817,Cassava is 100 times more poisonous than mercury,2017/9/17,Doctor Lilac,FALSE,https://vp.fact.qq.com/article?id=9ba1c185fad4a0a42847be0522d49a83
818,Blackened silver ornaments are detoxifying the body,2019/6/6,Zheng Ziyu,FALSE,https://vp.fact.qq.com/article?id=c70c5d499017bbe95cf2d1c17927517a
819,Yao Ming arrested for taking drugs,2017/7/6,Cloudless,FALSE,https://vp.fact.qq.com/article?id=e81e4a077fc2aa511da7c6bb52e9644b
820,"Drinking thickened porridge is equivalent to ""taking poison""",2018/10/28,Zhao Yanchang,FALSE,https://vp.fact.qq.com/article?id=e1334176004c2be262fc80be176d4836
821,Lard can detoxify,2016/7/26,Cloudless,FALSE,https://vp.fact.qq.com/article?id=c992753ced691887452d28cbdc2ce7b4
822,Detoxification in beauty salons is reliable,2015/10/14,luna,FALSE,https://vp.fact.qq.com/article?id=9f0e354ece449f7c410824cfb370de5e
823,Drinking water can also poison,2019/5/24,,TRUE,https://vp.fact.qq.com/article?id=ee120edf984251ee75e64695ce7252e9
824,Poisoned food,2015/11/30,Sun Yafei,suspect,https://vp.fact.qq.com/article?id=49c32998d3feb3029f002a8d69897ea1
825,Pesticides can be non-toxic,2018/8/5,True team,TRUE,https://vp.fact.qq.com/article?id=91693d09098d5721f85acd8cd9f73522
826,Silver needle can test poison,2019/10/2,Xie Weiyong,FALSE,https://vp.fact.qq.com/article?id=4a883dc55a613c7e2a3313399cb37484
827,Xylitol is toxic to dogs,2013/10/16,True team,TRUE,https://vp.fact.qq.com/article?id=dc8b5c1c1d1a74ba5f0699420a8be09a
828,Rootless Sprouts Poisonous,2017/11/9,Zheng Ziyu,FALSE,https://vp.fact.qq.com/article?id=56c07bd4a0c2f2e4cbeb3ff80c2ef99c
829,Rotten cabbage is more poisonous than arsenic,2018/1/26,Doctor Lilac,FALSE,https://vp.fact.qq.com/article?id=c09c5d58c0fabc669df53562f8684bef
830,Pork liver is a detoxification organ.,2019/11/22,,FALSE,https://vp.fact.qq.com/article?id=9a28128a7ef9b2af15e1ab4585bcab63
831,Peach will turn black with domestic soda powder,2019/10/2,,FALSE,https://vp.fact.qq.com/article?id=69957cc22287b7294cd7d21ab595834b
832,"Drug ""stamp"" (LSD) skin smears when touched ",2019/1/4,Zhang Wei,suspect,https://vp.fact.qq.com/article?id=edfa4248a5219742dfc72265ebd43252
833,People eat poisoned meat with snake venom,2018/4/12,,FALSE,https://vp.fact.qq.com/article?id=3065ca9265baccffe8b0239656c6278a
834,"Tomatoes are poisoned by solanine, raw poisoning",2019/9/9,Chen Xiyao,FALSE,https://vp.fact.qq.com/article?id=c3c9d554fc06fe241a404d0ac4ced3f0
835,"Fake wine poisoning, can be detoxified with real wine",2017/8/13,Zheng Zheng,suspect,https://vp.fact.qq.com/article?id=d7d9f5cc5440546863ba78b972cc177a
836,"""Drug Weed"" can suck poison gas",1970/1/1,,FALSE,https://vp.fact.qq.com/article?id=eea251fd52ca64d0cd046f510d60534d
837,Plastic is toxic and releases toxins,1970/1/1,Li Yuanyuan,suspect,https://vp.fact.qq.com/article?id=6bd1412e7fc70ae5f070fa6db712beda
838,Poisonous mushrooms that are not eaten by insects are non-toxic,2018/7/23,Cloudless,FALSE,https://vp.fact.qq.com/article?id=da4653bc74c38410eb112a9443ec632c
839,"Scorpion, fish gall, and other poisons can be used to fight poison and strengthen the body.",2018/4/13,Lin Xiaoqing,FALSE,https://vp.fact.qq.com/article?id=9f14c458bfbfb639ea47857adfd1f722
840,Infected with syphilis in the bath center,2019/10/25,Liu Pingping,FALSE,https://vp.fact.qq.com/article?id=9a4210de408792ad60bc9399bd6162ab
841,"If you eat too much sausage powder, you will get aluminum poisoning.",2019/6/11,Ruan Guangfeng,FALSE,https://vp.fact.qq.com/article?id=fcac19c1900c89a9f9f2630876f23326
842,Drinking milk can detoxify paint,2019/5/29,Zhang Puyao,suspect,https://vp.fact.qq.com/article?id=61bd8d6b5b1d5e911036590e40b703b6
843,Silver poisoning skin turns blue,2019/4/11,Li Chang,TRUE,https://vp.fact.qq.com/article?id=b64a87488d0f1104969cff85b6add5bf
844,Soaking water in silverware can sterilize and detoxify,2019/4/11,Wen Yaqi,FALSE,https://vp.fact.qq.com/article?id=3ea342167b2ef72bf1b69b06a0f5690c
845,Flammulina velutipes is poisonous and cannot be eaten,2019/2/21,Li Chang,FALSE,https://vp.fact.qq.com/article?id=ad3d0d6deb8eb1ee84ad17bfa77b7889
846,Wash your stomach immediately after fish gall poisoning,2019/1/27,Cloudless,TRUE,https://vp.fact.qq.com/article?id=19ecb306b2d5bbb25d267c40afbafae8
847,Garlic and mango are poisonous when eaten together,2019/1/24,Li Yuanyuan,FALSE,https://vp.fact.qq.com/article?id=1ed6ac236aa896e6989008e4baa8475f
848,Toothpaste with black bars on the bottom is toxic,2017/2/20,Xu Tongkai,FALSE,https://vp.fact.qq.com/article?id=22f445904644d4c791e47b2b6087989c
849,Eating mushrooms can cause heavy metal poisoning,2019/1/14,Hippocrates,FALSE,https://vp.fact.qq.com/article?id=396f332434d11db49cafb0a82573ab5b
850,Lung tea can expel years of smoke,2018/12/19,Liu Pingping,FALSE,https://vp.fact.qq.com/article?id=b4002a517cc3e34f0753777c42a632c1
851,Beauty salon projects can detoxify liver and gallbladder,2018/12/12,Wang Pengfei,FALSE,https://vp.fact.qq.com/article?id=f207a8a1fcdc50170055796bd07363db
852,Rice will be poisonous overnight,2019/5/13,Li Chang,FALSE,https://vp.fact.qq.com/article?id=2ef6e1e7e354bcbc036b3702f5403215
853,Borax poisoning requires immediate medical attention or vomiting,2018/12/10,He Xu,TRUE,https://vp.fact.qq.com/article?id=b7978a8cfd57b3f9a263db3e55e96b51
854,Long-term use of boron powder can cause poisoning,2018/12/10,Li Chang,TRUE,https://vp.fact.qq.com/article?id=02a9cd0402ecfb55abfb99a263603fbc
855,Sulphur bleached chopsticks are toxic,2019/1/3,Hu Yuandong,suspect,https://vp.fact.qq.com/article?id=20015b1fcca81936be8c491e62370b25
856,Intoxication by ingestion of medical alcohol,2018/11/27,He Xu,suspect,https://vp.fact.qq.com/article?id=431e585f1426fa0cd47ed3bfc2c1bb1f
857,Don't go to the hospital after being bitten by a non-toxic snake,2018/8/1,Fu Hong,FALSE,https://vp.fact.qq.com/article?id=7e803542afe7ed88961968cbf51d81ac
858,Got a skin disease and need detoxification,2018/10/18,Zheng Zheng,FALSE,https://vp.fact.qq.com/article?id=06a37f9b3951ce938fed5293bd1f554e
859,You can't take drugs with your mouth if you are bitten by a snake,2018/6/10,Zheng Zheng,TRUE,https://vp.fact.qq.com/article?id=6ce4d5888024ce397a8cdb1906a048b9
860,"Frequent ""hospital-level"" disinfection at home",2016/4/28,Zhong Hua,FALSE,https://vp.fact.qq.com/article?id=b6e079d0a8e5f4a6f3b423007c06fe45
861,Big aunt (menstruation) is detoxifying the uterus,2015/6/26,Section of ginger,FALSE,https://vp.fact.qq.com/article?id=653b4b829a5465329cf875f97f9d5fc4
862,Massage lymph can detoxify,2018/4/16,Dr Chunyu,FALSE,https://vp.fact.qq.com/article?id=f7066c4bf5e0d7ad5e98dcfe9994f8ce
863,Tingling potatoes are poisonous,2017/12/25,,TRUE,https://vp.fact.qq.com/article?id=b6b3571e49c4c599abc8e3ddea820e2f
864,Detox can treat disease,2017/9/1,Dr Chunyu,FALSE,https://vp.fact.qq.com/article?id=844de1965568e83bf4bb20f64ba4e8c2
865,The foam in the hot pot is poisonous,2016/4/4,Chen Renzong,FALSE,https://vp.fact.qq.com/article?id=640890b36bc5f5f475b8da4d7d7be391
866,"Dolphins will use ""puffer fish"" for ""drug addiction""",2018/9/16,Liu Pingping,suspect,https://vp.fact.qq.com/article?id=453fb8c386aab83febe44d366d13f9e5
867,Urine is sterile and can be sterilized,2018/9/12,Zhang Jianqiang,FALSE,https://vp.fact.qq.com/article?id=660f9bb835a614c3161005ddb5706cc1
868,Poisonous succulents can hurt the heart,2018/8/27,Meow Fish Sauce,FALSE,https://vp.fact.qq.com/article?id=969f960fbf36b24ef269a7db580d7f37
869,Blowfish may be poisoned by himself,2018/8/19,Su Chengyu,suspect,https://vp.fact.qq.com/article?id=84a82b6a170a4b138dcf372a1999b2ca
870,Poisonous mushrooms can be distinguished by their appearance,2018/7/23,Li Qing,FALSE,https://vp.fact.qq.com/article?id=874ea569ec6dc3676c9f4d35ef5235a8
871,Coriander Boiled Hydrolytic Kidney Toxin,2018/7/20,Li Yuanyuan,FALSE,https://vp.fact.qq.com/article?id=96544780b914758ba6bd621373965351
872,Honey water can detox,2018/7/19,Zhao Lichao,FALSE,https://vp.fact.qq.com/article?id=cfae9130dfd8baa26e42d5ad39be1ff3
873,Fish gall may be poisoned,2016/1/21,Section of ginger,TRUE,https://vp.fact.qq.com/article?id=03e4a8279ca46544a51701fe461cf708
874,Green laver is poisonous and cannot be eaten,2018/7/23,Kuang Hui,FALSE,https://vp.fact.qq.com/article?id=bddf1cb5cc098316fb46b8f7c0a65d22
875,The foot patch turns black because the body is detoxifying,2018/5/23,Cloudless,FALSE,https://vp.fact.qq.com/article?id=3328e8154aa2ec3f8e00a1a8b4e75f80
876,"Goose eggs can go to ""fetal poison""",2018/5/23,True team,FALSE,https://vp.fact.qq.com/article?id=37ac765c6f65b7c340b92205853fc4a0
877,Black membrane in fish belly is poisonous,2017/3/29,,FALSE,https://vp.fact.qq.com/article?id=f95811d6fb85218fd5ef60237e59c32a
878,Immature tomatoes are poisonous when eaten,2018/5/22,Cloudless,suspect,https://vp.fact.qq.com/article?id=87e2c3dd4305572d459555a5fce889bd
879,Milk boiled in a bag is easy to aluminum poisoning,2017/6/28,,FALSE,https://vp.fact.qq.com/article?id=b46eac4a0276690dbaebbbd030fdeba1
880,Pigs are killed when they are killed,2018/4/18,Cloudless,FALSE,https://vp.fact.qq.com/article?id=00b4332fcc2e8e3a8219b7c77eb95545
881,Hot water tableware can be sterilized,2017/7/4,Doctor Lilac,FALSE,https://vp.fact.qq.com/article?id=34e964987cd78b7f69f63948048c95a5
882,"Drinking water is not good, drinking water will poison you",2018/4/12,Zhao Yanchang,suspect,https://vp.fact.qq.com/article?id=133ef154c60b688a0b1fdaa07779f018
883,Drink apple cider vinegar can be beauty detox,2017/3/8,Liu Pingping,FALSE,https://vp.fact.qq.com/article?id=3453847e78fb362f3e242eb4d374007c
884,Bright fruit skins are poisonous,2017/2/7,,FALSE,https://vp.fact.qq.com/article?id=79008c15be04f45fc5a9f087e24b8e00
885,Eggplant and mushroom can be poisoned when eaten together,2018/1/24,,FALSE,https://vp.fact.qq.com/article?id=e013506b31a477a015aee44c0e57de1f
886,"The black film in the belly of the fish has a ""fishy poison""",2018/1/24,Ruan Guangfeng,FALSE,https://vp.fact.qq.com/article?id=e674573c688e1096b605eff75795331d
887,Poisoning with jujube and shrimp skin,2018/1/24,,FALSE,https://vp.fact.qq.com/article?id=668555278d95a078bb144b15a380430c
888,Watermelon and peach are poisonous when eaten together,2018/1/24,,FALSE,https://vp.fact.qq.com/article?id=96613abbce56a875da1ec304ce64b27f
889,Toxic fungus is too long to be toxic,2016/7/16,Fu Ting,FALSE,https://vp.fact.qq.com/article?id=7cba55f350701f6d28a226056a68e260
890,Instant noodles are all poisonous,2015/1/14,Hu Feiyuan,FALSE,https://vp.fact.qq.com/article?id=30defd2fd5e2121f1bddb6f5f6655968
891,Broken mercury thermometer will poison,2019/6/22,Zhu Xiaoqian,suspect,https://vp.fact.qq.com/article?id=806f16bac7f2b72dd74eac7d8e3de491
892,Detoxification and bowel poisoning can be beauty and health,2015/3/31,Zhang Yan,FALSE,https://vp.fact.qq.com/article?id=12af5850cdca9288edd06fd7d49d2c87
893,Intestinal lavage can detoxify beauty,2017/2/24,Song Hui,FALSE,https://vp.fact.qq.com/article?id=102403284fa670351af56bf4db49aaa6
894,"The frozen ice cream has ""toxin protein""",2017/6/28,Doctor Lilac,FALSE,https://vp.fact.qq.com/article?id=8559e8841493d0584a109e0ddcf24fbf
895,"Water spinach is the ""king of poison"" in vegetables",2017/6/28,Wei Wei,FALSE,https://vp.fact.qq.com/article?id=1fb728db8af4cdb1a5b7fda08c962fe3
896,Pork liver is poisonous and cannot be eaten,2017/9/24,More true sister,suspect,https://vp.fact.qq.com/article?id=6332c29d0822ace4dc31edc8b8c5a581
897,Black membrane in fish belly is poisonous,2017/9/23,Doctor Lilac,FALSE,https://vp.fact.qq.com/article?id=7c43367ca8ed41d4dda4c44dc1cf14e6
898,Soy milk in thermos cups can be poisoned,2018/11/5,Ruan Guangfeng,FALSE,https://vp.fact.qq.com/article?id=67c91c8d1d2ddf0c2bdb678f5a29ef20
899,Pork liver is poisonous and cannot be eaten,2017/5/6,Song Hui,suspect,https://vp.fact.qq.com/article?id=8fdb5b3ff5343b34fcd4aec5ab842ef2
900,Mushrooms and eggplants can poison if eaten together,2016/3/11,Ruan Guangfeng,FALSE,https://vp.fact.qq.com/article?id=8b93a5125ff79835ec3c424b89d3d035
901,"Overnight Tremella is ""Poisonous""",2016/5/20,Liu Pingping,FALSE,https://vp.fact.qq.com/article?id=c8fdc7486b056dbeb077c856afe9c5a0
902,Liver has detox schedule,2015/6/17,Li Qingchen,FALSE,https://vp.fact.qq.com/article?id=026bf475cbb82da26cdc793469383df0
903,Salt spray on wounds can sterilize,2016/9/13,Zu Beichen,FALSE,https://vp.fact.qq.com/article?id=45d5ecc5572ae584a533d5764adc6a4e
904,Bracken is toxic and 100% carcinogenic,2017/3/17,Zheng Ziyu,suspect,https://vp.fact.qq.com/article?id=4fdd6f44f30c0e28845cfc0fac51ab9e
905,Tea is poisonous overnight,2019/4/9,,FALSE,https://vp.fact.qq.com/article?id=6eb582e3c95db730f957f6b99504659e
906,"The smaller the fish, the easier it is to accumulate toxins",2017/5/16,Ruan Guangfeng,FALSE,https://vp.fact.qq.com/article?id=249de7ae5a2f0987e2f83aa6867b7145
907,Immature soybean milk poisons children,2018/11/5,Zhao Yanchang,FALSE,https://vp.fact.qq.com/article?id=2f962aa4808f71dff0fb1ddef0105ed4
908,"Water spinach is the ""king of poison"" in vegetables",2017/5/29,Cloudless,FALSE,https://vp.fact.qq.com/article?id=0296bb51a8fc81f6afc7eeb87df5aed3
909,You can eat fish gall to clear heat and detoxify,2016/1/21,Ma Yihao,FALSE,https://vp.fact.qq.com/article?id=7245b703bc6dcbb1bd9086640448b9ac
910,There are more mosquitoes in autumn than in summer,2018/1/26,Ruan Guangfeng,FALSE,https://vp.fact.qq.com/article?id=0e3974e192ca37d97f3be99ee96b7aa3
911,Mask is toxic and can hurt the skin,2016/8/27,Zhong Kai,FALSE,https://vp.fact.qq.com/article?id=e9a95a7805116e1ff241cbe2aee8b20b
912,Durian + cola with food poisoning,2016/12/24,Song Hui,FALSE,https://vp.fact.qq.com/article?id=ce8a82cc8c6de29f0aebedf1dffdf138
913,Mosquito coils can be poisonous,2015/7/14,Zhou Yi,FALSE,https://vp.fact.qq.com/article?id=fe3daf60d6c89d68b5e877f9d75cc33f
914,Aflatoxin Carcinogenic,2016/6/6,Zhang Lianmin,TRUE,https://vp.fact.qq.com/article?id=9464c432501405bf6a29eedc0a0af317
915,Cod liver oil poisoning,2018/7/20,,suspect,https://vp.fact.qq.com/article?id=816355d6fe8d7a41d2957576178d2b1f
916,Overnight meals are very toxic,2016/11/23,,FALSE,https://vp.fact.qq.com/article?id=3f2eb0ef8904e871dce70df262abd785
917,Homemade wine is poisonous,2015/6/24,,suspect,https://vp.fact.qq.com/article?id=e04abf1c965800760d8bfb4e50aa1e31
